Date,Open,High,Low,Close,Adj Close,Volume
8/12/2019,3981.749512,3981.749512,3899.932617,3909.023438,3155.946533,56163890
8/13/2019,3936.295654,3936.295654,3863.56958,3890.841797,3141.268311,88148482
8/14/2019,3936.295654,3954.477051,3918.114258,3936.295654,3177.965088,102602292
8/15/2019,3827.206543,3890.841797,3799.934326,3863.56958,3119.25,126758709
8/16/2019,3863.56958,3872.6604,3818.115967,3827.206543,3089.89209,102969368
8/19/2019,3754.480713,3836.297363,3754.480713,3799.934326,3067.874023,66407047
8/20/2019,3799.934326,3818.115967,3718.117676,3727.208252,3009.158691,112883069
8/21/2019,3727.208252,3790.843506,3672.663818,3681.754639,2972.461182,92826643
8/22/2019,3690.845459,3763.571289,3636.300781,3699.936035,2987.140381,136489697
8/23/2019,3663.572998,3727.208252,3654.482422,3709.026855,2994.479736,64061696
8/26/2019,3654.482422,3699.936035,3636.300781,3699.936035,2987.140381,71268030
8/27/2019,3754.480713,3827.206543,3709.026855,3818.115967,3082.55249,196025365
8/28/2019,3836.297363,3854.47876,3809.025146,3809.025146,3075.213623,109954819
8/29/2019,3836.297363,3836.297363,3781.75293,3818.115967,3082.55249,74831102
8/30/2019,3809.025146,3881.751221,3745.389893,3881.751221,3133.928955,119899980
9/2/2019,3881.751221,3890.841797,3827.206543,3836.297363,3097.231201,75321490
9/3/2019,3799.934326,3881.751221,3754.480713,3772.662109,3045.855469,83772936
9/4/2019,3799.934326,3799.934326,3727.208252,3781.75293,3053.195068,84356057
9/5/2019,3836.297363,3845.388184,3799.934326,3836.297363,3097.231201,84846225
9/6/2019,3872.6604,3899.932617,3863.56958,3881.751221,3133.928955,125869894
9/9/2019,3899.932617,3899.932617,3790.843506,3790.843506,3060.534424,75150988
9/10/2019,3799.934326,3809.025146,3772.662109,3809.025146,3075.213623,76217016
9/11/2019,3772.662109,3872.6604,3772.662109,3863.56958,3119.25,125741191
9/12/2019,3909.023438,3954.477051,3881.751221,3890.841797,3141.268311,95813194
9/13/2019,3927.204834,3927.204834,3890.841797,3918.114258,3163.285889,61703145
9/16/2019,3899.932617,3899.932617,3727.208252,3809.025146,3075.213623,145880779
9/17/2019,3781.75293,3863.56958,3754.480713,3863.56958,3119.25,117840195
9/18/2019,3854.47876,3872.6604,3827.206543,3854.47876,3111.910156,84048931
9/19/2019,3818.115967,3845.388184,3818.115967,3836.297363,3097.231201,101320660
9/20/2019,3818.115967,3836.297363,3754.480713,3781.75293,3053.195068,239258752
9/23/2019,3781.75293,3818.115967,3781.75293,3799.934326,3067.874023,93391943
9/24/2019,3781.75293,3781.75293,3736.299072,3736.299072,3016.498047,104585626
9/25/2019,3699.936035,3745.389893,3654.482422,3709.026855,2994.479736,91472409
9/26/2019,3736.299072,3827.206543,3727.208252,3827.206543,3089.89209,88134402
9/27/2019,3827.206543,3827.206543,3781.75293,3799.934326,3067.874023,63434135
9/30/2019,3818.115967,3818.115967,3736.299072,3745.389893,3023.837402,83981500
10/1/2019,3745.389893,3754.480713,3699.936035,3699.936035,2987.140381,87507501
10/2/2019,3681.754639,3718.117676,3563.574707,3572.665527,2884.388428,182983980
10/3/2019,3518.121094,3536.30249,3463.576416,3463.576416,2796.31543,195391424
10/4/2019,3527.211914,3599.937744,3509.030273,3590.847168,2899.067383,103236563
10/7/2019,3609.028564,3627.209961,3509.030273,3545.393311,2862.370117,139378677
10/8/2019,3599.937744,3599.937744,3536.30249,3572.665527,2884.388428,131777876
10/9/2019,3590.847168,3627.209961,3563.574707,3599.937744,2906.406982,129617548
10/10/2019,3609.028564,3627.209961,3527.211914,3536.30249,2855.030762,118644859
10/11/2019,3590.847168,3599.937744,3554.484131,3563.574707,2877.049072,112429201
10/14/2019,3590.847168,3618.119385,3554.484131,3563.574707,2877.049072,120763165
10/15/2019,3609.028564,3609.028564,3536.30249,3581.756348,2891.728027,140902423
10/16/2019,3599.937744,3627.209961,3581.756348,3627.209961,2928.424805,90212558
10/17/2019,3636.300781,3681.754639,3627.209961,3681.754639,2972.461182,115003686
10/18/2019,3681.754639,3809.025146,3681.754639,3790.843506,3060.534424,113976708
10/21/2019,3790.843506,3809.025146,3736.299072,3745.389893,3023.837402,89234971
10/22/2019,3709.026855,3763.571289,3699.936035,3763.571289,3038.516113,90846609
10/23/2019,3772.662109,3799.934326,3709.026855,3799.934326,3067.874023,139892606
10/24/2019,3799.934326,3909.023438,3799.934326,3909.023438,3155.946533,172727403
10/25/2019,3909.023438,3927.204834,3836.297363,3845.388184,3104.570801,123528393
10/28/2019,3845.388184,3872.6604,3836.297363,3845.388184,3104.570801,42188588
10/29/2019,3854.47876,3863.56958,3799.934326,3845.388184,3104.570801,90745077
10/30/2019,3872.6604,3872.6604,3809.025146,3863.56958,3119.25,52187101
10/31/2019,3827.206543,3854.47876,3781.75293,3827.206543,3089.89209,83146256
11/1/2019,3836.297363,3836.297363,3772.662109,3799.934326,3067.874023,69610742
11/4/2019,3799.934326,3827.206543,3772.662109,3781.75293,3053.195068,55300375
11/5/2019,3809.025146,3909.023438,3790.843506,3909.023438,3155.946533,145802018
11/6/2019,3936.295654,3936.295654,3781.75293,3781.75293,3053.195068,145752957
11/7/2019,3781.75293,3781.75293,3599.937744,3636.300781,2935.764648,321561514
11/8/2019,3645.391602,3663.572998,3618.119385,3627.209961,2928.424805,148082467
11/11/2019,3590.847168,3636.300781,3590.847168,3636.300781,2935.764648,125489617
11/12/2019,3636.300781,3663.572998,3618.119385,3636.300781,2935.764648,120754695
11/13/2019,3636.300781,3645.391602,3563.574707,3599.937744,2906.406982,165100201
11/14/2019,3590.847168,3609.028564,3545.393311,3581.756348,2891.728027,129874843
11/15/2019,3636.300781,3727.208252,3599.937744,3718.117676,3001.819336,134210348
11/18/2019,3718.117676,3763.571289,3681.754639,3745.389893,3023.837402,102464019
11/19/2019,3772.662109,3809.025146,3709.026855,3809.025146,3075.213623,155302002
11/20/2019,3790.843506,3872.6604,3772.662109,3836.297363,3097.231201,170292181
11/21/2019,3818.115967,3845.388184,3763.571289,3836.297363,3097.231201,125613039
11/22/2019,3845.388184,3863.56958,3781.75293,3827.206543,3089.89209,82167459
11/25/2019,3772.662109,3799.934326,3745.389893,3754.480713,3031.176514,62254255
11/26/2019,3772.662109,3799.934326,3727.208252,3772.662109,3045.855469,244288809
11/27/2019,3727.208252,3827.206543,3727.208252,3790.843506,3060.534424,72910799
11/28/2019,3754.480713,3790.843506,3681.754639,3681.754639,2972.461182,67893172
11/29/2019,3690.845459,3745.389893,3645.391602,3718.117676,3001.819336,70620339
12/2/2019,3772.662109,3827.206543,3745.389893,3827.206543,3089.89209,60937642
12/3/2019,3827.206543,3836.297363,3781.75293,3790.843506,3060.534424,48090300
12/4/2019,3818.115967,3818.115967,3745.389893,3754.480713,3031.176514,55684281
12/5/2019,3818.115967,3845.388184,3790.843506,3836.297363,3097.231201,80063892
12/6/2019,3863.56958,3863.56958,3790.843506,3790.843506,3060.534424,73924136
12/9/2019,3809.025146,3827.206543,3772.662109,3799.934326,3067.874023,52623808
12/10/2019,3763.571289,3799.934326,3754.480713,3790.843506,3060.534424,88013950
12/11/2019,3809.025146,3827.206543,3781.75293,3827.206543,3089.89209,69260056
12/12/2019,3845.388184,3881.751221,3827.206543,3863.56958,3119.25,138108485
12/13/2019,3890.841797,3899.932617,3854.47876,3890.841797,3141.268311,184381444
12/16/2019,3909.023438,3954.477051,3899.932617,3936.295654,3177.965088,196854450
12/17/2019,3963.567871,3963.567871,3909.023438,3954.477051,3192.643799,155154269
12/18/2019,3981.749512,3999.930908,3954.477051,3999.930908,3229.34082,174183278
12/19/2019,3954.477051,3972.658691,3927.204834,3954.477051,3192.643799,103421146
12/20/2019,3954.477051,3972.658691,3927.204834,3963.567871,3199.983643,171838258
12/23/2019,4045.384766,4063.566162,3963.567871,4045.384766,3266.038086,135606712
12/26/2019,4018.112305,4045.384766,3999.930908,4009.021729,3236.68042,55258354
12/27/2019,3981.749512,4036.293945,3981.749512,4027.203125,3251.359375,62113562
12/30/2019,4045.384766,4045.384766,3963.567871,3999.930908,3229.34082,73085482
1/2/2020,3999.930908,4009.021729,3963.567871,4009.021729,3236.68042,45886302
1/3/2020,4018.112305,4036.293945,3990.840088,4018.112305,3244.019531,91189705
1/6/2020,3963.567871,3990.840088,3927.204834,3972.658691,3207.322998,48648450
1/7/2020,4009.021729,4009.021729,3981.749512,3999.930908,3229.34082,114344885
1/8/2020,3981.749512,3999.930908,3945.386475,3981.749512,3214.661865,188929583
1/9/2020,3999.930908,4018.112305,3972.658691,3999.930908,3229.34082,79280569
1/10/2020,4027.203125,4027.203125,3990.840088,4009.021729,3236.68042,137292491
1/13/2020,4027.203125,4099.929199,4018.112305,4099.929199,3310.074463,122488655
1/14/2020,4127.20166,4181.746094,4109.02002,4154.473633,3354.11084,174258629
1/15/2020,4154.473633,4163.564453,4118.11084,4163.564453,3361.450195,112825318
1/16/2020,4154.473633,4172.655273,4099.929199,4154.473633,3354.11084,147387255
1/17/2020,4199.927246,4218.108887,4181.746094,4209.018066,3398.147217,133295352
1/20/2020,4263.5625,4263.5625,4209.018066,4236.290527,3420.165527,90022804
1/21/2020,4245.381348,4254.472168,4218.108887,4245.381348,3427.504883,81224962
1/22/2020,4254.472168,4281.744141,4245.381348,4281.744141,3456.862793,90609115
1/23/2020,4290.834961,4327.197754,4263.5625,4309.016602,3478.880859,153849977
1/24/2020,4299.925781,4318.107422,4254.472168,4309.016602,3478.880859,105620964
1/27/2020,4272.65332,4272.65332,4218.108887,4227.199707,3412.826172,103076840
1/28/2020,4163.564453,4218.108887,4154.473633,4199.927246,3390.807617,104935872
1/29/2020,4199.927246,4236.290527,4181.746094,4199.927246,3390.807617,214362682
1/30/2020,4272.65332,4272.65332,4163.564453,4163.564453,3361.450195,96500596
1/31/2020,4154.473633,4163.564453,4054.475342,4054.475342,3273.377441,150763654
2/3/2020,4054.475342,4081.747559,4045.384766,4054.475342,3273.377441,144745560
2/4/2020,4263.5625,4263.5625,4109.02002,4145.382813,3346.77124,123617275
2/5/2020,4154.473633,4163.564453,4099.929199,4145.382813,3346.77124,100395764
2/6/2020,4172.655273,4172.655273,4118.11084,4136.291992,3339.431885,104342852
2/7/2020,4163.564453,4163.564453,4127.20166,4136.291992,3339.431885,146349277
2/10/2020,4090.838379,4118.11084,3999.930908,4090.838379,3302.735107,187982906
2/11/2020,4127.20166,4127.20166,4072.656982,4099.929199,3310.074463,93666727
2/12/2020,4109.02002,4145.382813,4109.02002,4118.11084,3324.753418,143167912
2/13/2020,4163.564453,4172.655273,4127.20166,4154.473633,3354.11084,87683284
2/14/2020,4118.11084,4172.655273,4118.11084,4136.291992,3339.431885,139707803
2/17/2020,4072.656982,4127.20166,4063.566162,4063.566162,3280.716309,131738165
2/18/2020,4063.566162,4090.838379,3999.930908,3999.930908,3229.34082,97565635
2/19/2020,4054.475342,4072.656982,4045.384766,4072.656982,3288.056152,110893685
2/20/2020,4109.02002,4163.564453,4099.929199,4145.382813,3346.77124,108000305
2/21/2020,4145.382813,4145.382813,4099.929199,4099.929199,3310.074463,117658802
2/24/2020,4127.20166,4127.20166,4063.566162,4081.747559,3295.395264,113200755
2/25/2020,4054.475342,4136.291992,4054.475342,4090.838379,3302.735107,125324724
2/26/2020,4090.838379,4099.929199,4063.566162,4072.656982,3288.056152,164120194
2/27/2020,3981.749512,3981.749512,3745.389893,3754.480713,3149.422119,227877075
2/28/2020,3627.209961,3809.025146,3554.484131,3809.025146,3195.177002,211162617
3/2/2020,3809.025146,3818.115967,3618.119385,3618.119385,3035.036377,206428685
3/3/2020,3681.754639,3799.934326,3636.300781,3727.208252,3126.545166,218258509
3/4/2020,3763.571289,3854.47876,3754.480713,3836.297363,3218.053467,127937929
3/5/2020,3899.932617,3909.023438,3754.480713,3772.662109,3164.673584,146949558
3/6/2020,3672.663818,3681.754639,3636.300781,3645.391602,3057.913574,175334118
3/9/2020,3545.393311,3590.847168,3409.031982,3409.031982,2859.64502,163934401
3/10/2020,3436.304199,3663.572998,3436.304199,3554.484131,2981.656738,182576203
3/11/2020,3590.847168,3663.572998,3527.211914,3554.484131,2981.656738,195275262
3/12/2020,3472.667236,3490.848877,3272.670654,3281.761475,2752.88501,167137546
3/13/2020,3281.761475,3427.213623,3054.492676,3381.759766,2836.767822,295725807
3/16/2020,3409.031982,3409.031982,3145.400146,3181.763184,2669.001953,196265939
3/17/2020,3181.763184,3245.398438,2963.585205,2963.585205,2485.984619,229429422
3/18/2020,2972.676025,3127.21875,2809.04248,2854.496094,2394.47583,272919333
3/19/2020,2845.405518,2854.496094,2663.590332,2663.590332,2234.335938,151744210
3/20/2020,2663.590332,2699.953369,2481.775391,2554.501221,2142.827148,658210668
3/23/2020,2409.049316,2454.503174,2381.7771,2381.7771,1997.938477,180848183
3/24/2020,2345.414063,2499.956787,2218.143555,2218.143555,1860.675537,544651637
3/26/2020,2272.687988,2727.225586,2272.687988,2672.681152,2241.96167,698059077
3/27/2020,2727.225586,3336.305908,2727.225586,2936.312988,2463.107422,529032687
3/30/2020,2863.586914,2863.586914,2736.316406,2736.316406,2295.341797,239264252
3/31/2020,2818.133057,2909.040771,2699.953369,2745.407227,2302.967529,346502244
4/1/2020,2736.316406,2799.95166,2636.318115,2663.590332,2234.335938,298923123
4/2/2020,2590.864258,2636.318115,2545.410645,2609.045898,2188.581543,329876337
4/3/2020,2663.590332,2681.771973,2572.682861,2627.227295,2203.832764,322467159
4/6/2020,2681.771973,2754.497803,2645.408936,2745.407227,2302.967529,313615306
4/7/2020,2818.133057,2945.403564,2681.771973,2754.497803,2310.593262,445935822
4/8/2020,2727.225586,2763.588623,2563.592041,2563.592041,2150.452637,322246825
4/9/2020,2599.955078,2645.408936,2499.956787,2536.319824,2127.575928,292370749
4/13/2020,2536.319824,2581.773682,2454.503174,2518.138428,2112.324463,136106890
4/14/2020,2536.319824,2636.318115,2518.138428,2636.318115,2211.45874,241711574
4/15/2020,2636.318115,2718.134766,2481.775391,2509.047607,2104.69873,351010672
4/16/2020,2518.138428,2518.138428,2345.414063,2372.686279,1990.312866,404530667
4/17/2020,2427.230713,2581.773682,2418.140137,2572.682861,2158.078857,442565694
4/20/2020,2618.136475,2636.318115,2509.047607,2527.229004,2119.950195,244213568
4/21/2020,2499.956787,2536.319824,2445.412354,2472.68457,2074.195557,146163154
4/22/2020,2454.503174,2572.682861,2409.049316,2536.319824,2127.575928,197501041
4/23/2020,2572.682861,2618.136475,2536.319824,2545.410645,2135.201416,237791877
4/24/2020,2545.410645,2545.410645,2390.867676,2390.867676,2005.564087,323088010
4/27/2020,2436.321533,2454.503174,2372.686279,2418.140137,2028.441406,200872709
4/28/2020,2436.321533,2445.412354,2336.323242,2354.504883,1975.061646,295130807
4/29/2020,2363.595459,2381.7771,2327.232422,2345.414063,1967.435791,230054013
4/30/2020,2381.7771,2490.865967,2372.686279,2481.775391,2081.821289,475289499
5/4/2020,2427.230713,2436.321533,2363.595459,2390.867676,2005.564087,220673601
5/5/2020,2390.867676,2436.321533,2372.686279,2390.867676,2005.564087,203241160
5/6/2020,2390.867676,2409.049316,2363.595459,2381.7771,1997.938477,190361478
5/8/2020,2399.958496,2418.140137,2345.414063,2354.504883,1975.061646,226345299
5/11/2020,2390.867676,2399.958496,2363.595459,2381.7771,1997.938477,170062057
5/12/2020,2381.7771,2390.867676,2245.415771,2263.597168,1898.804077,405546974
5/13/2020,2236.324951,2290.869629,2218.143555,2245.415771,1883.552979,372457853
5/14/2020,2218.143555,2254.506592,2118.145264,2136.32666,1792.044067,517300545
5/15/2020,2163.598877,2181.780518,2009.056152,2036.328491,1708.161255,654135428
5/18/2020,2045.419189,2063.60083,1963.602417,1972.693237,1654.78125,501017513
5/19/2020,2045.419189,2199.961914,2045.419189,2154.508301,1807.295654,584451204
5/20/2020,2145.41748,2272.687988,2109.054443,2254.506592,1891.178345,433842983
5/26/2020,2318.141846,2318.141846,2245.415771,2290.869629,1921.681396,444514707
5/27/2020,2309.051025,2390.867676,2290.869629,2390.867676,2005.564087,476102523
5/28/2020,2399.958496,2527.229004,2399.958496,2481.775391,2081.821289,498739044
5/29/2020,2454.503174,2681.771973,2454.503174,2681.771973,2249.587402,959884609
6/2/2020,2681.771973,2990.857422,2681.771973,2890.859131,2424.97876,514215761
6/3/2020,2909.040771,2981.766602,2736.316406,2818.133057,2363.9729,481917223
6/4/2020,2836.314697,2909.040771,2754.497803,2781.77002,2333.470215,275162272
6/5/2020,2790.86084,2845.405518,2690.862549,2827.223877,2371.599121,294137820
6/8/2020,2890.859131,3063.583496,2881.768311,2999.948242,2516.487305,422772612
6/9/2020,3045.401855,3054.492676,2918.131348,2918.131348,2447.855957,279951975
6/10/2020,2890.859131,2890.859131,2727.225586,2754.497803,2310.593262,487562851
6/11/2020,2845.405518,2845.405518,2636.318115,2699.953369,2264.838623,409589324
6/12/2020,2636.318115,2763.588623,2545.410645,2754.497803,2310.593262,519350210
6/15/2020,2763.588623,2772.679443,2627.227295,2636.318115,2211.45874,253847754
6/16/2020,2699.953369,2863.586914,2690.862549,2845.405518,2386.850342,372556634
6/17/2020,2909.040771,2909.040771,2799.95166,2818.133057,2363.9729,240003025
6/18/2020,2772.679443,2836.314697,2763.588623,2772.679443,2325.844238,144039347
6/19/2020,2799.95166,2827.223877,2781.77002,2818.133057,2363.9729,183669732
6/22/2020,2818.133057,2827.223877,2754.497803,2781.77002,2333.470215,104916512
6/23/2020,2745.407227,2781.77002,2709.044189,2736.316406,2295.341797,188566907
6/24/2020,2772.679443,2854.496094,2736.316406,2836.314697,2379.224609,339338591
6/25/2020,2818.133057,2827.223877,2763.588623,2781.77002,2333.470215,174033235
6/26/2020,2818.133057,2836.314697,2745.407227,2754.497803,2310.593262,162039618
6/29/2020,2763.588623,2781.77002,2709.044189,2763.588623,2318.218994,130693147
6/30/2020,2790.86084,2827.223877,2754.497803,2754.497803,2310.593262,147418716
7/1/2020,2763.588623,2790.86084,2754.497803,2781.77002,2333.470215,111421694
7/2/2020,2809.04248,2809.04248,2763.588623,2781.77002,2333.470215,186436280
7/3/2020,2781.77002,2809.04248,2763.588623,2772.679443,2325.844238,54421019
7/6/2020,2790.86084,2818.133057,2754.497803,2763.588623,2318.218994,148148028
7/7/2020,2790.86084,2799.95166,2754.497803,2754.497803,2310.593262,228112810
7/8/2020,2763.588623,2909.040771,2754.497803,2899.949951,2432.604736,373640813
7/9/2020,2899.949951,2936.312988,2854.496094,2854.496094,2394.47583,211404181
7/10/2020,2845.405518,2863.586914,2818.133057,2827.223877,2371.599121,117829855
7/13/2020,2845.405518,2890.859131,2772.679443,2872.677734,2409.727783,105451891
7/14/2020,2872.677734,2954.494385,2845.405518,2881.768311,2417.353271,232365483
7/15/2020,2909.040771,2945.403564,2845.405518,2845.405518,2386.850342,182296468
7/16/2020,2845.405518,2872.677734,2845.405518,2854.496094,2394.47583,128809144
7/17/2020,2854.496094,2863.586914,2818.133057,2818.133057,2363.9729,131548742
7/20/2020,2818.133057,2845.405518,2754.497803,2772.679443,2325.844238,150206164
7/21/2020,2772.679443,2890.859131,2772.679443,2863.586914,2402.101807,224576578
7/22/2020,2872.677734,2881.768311,2809.04248,2818.133057,2363.9729,190916547
7/23/2020,2836.314697,2872.677734,2818.133057,2854.496094,2394.47583,162646279
7/24/2020,2845.405518,2854.496094,2809.04248,2809.04248,2356.347412,104287961
7/27/2020,2809.04248,2863.586914,2809.04248,2863.586914,2402.101807,103970385
7/28/2020,2872.677734,2881.768311,2818.133057,2854.496094,2394.47583,113763744
7/29/2020,2854.496094,2863.586914,2818.133057,2836.314697,2379.224609,73895646
